cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group,ENST_ID,ENSG_ID,transcript_type,biotype_class,junior_pass,has_CDS,canonical_tx,cds_diff_bp,ct_count,multi_ct,ad_prior_category,ad_prior_flag,ad_ot_score,ad_ot_label,ad_ot_genetic,ad_ot_lit,ad_specificity,has_structural_feat,n_domains,domain_names,uniprot_acc,proxy_type,splice_in_cds
Inhibitory_neuron,ARFGAP1-212,ARFGAP1,0.36,0.0434782608695652,3.005854885978632e-05,9.510106535997487e-05,True,0.3165217391304348,AD_enriched,0.0484848484848484,True,330.0,18,2,2.9197,0.4226,1.4622,Minor,Alternate,new_target_candidate,ENST00000519604,ENSG00000101199,protein_coding,PC_CDS,True,True,ARFGAP1-203,146,1,False,none,False,0.0015,novel,0.0,0.0122,0.056,True,1,Arf-GAP,Q8N6T3,C,True
Inhibitory_neuron,ARFRP1-214,ARFRP1,0.4741379310344827,0.7941176470588235,0.0005219720968463,0.0013487070036754,True,-0.3199797160243408,CT_enriched,0.0142857142857142,True,210.0,55,54,14.984,20.6526,-0.4379,Dominant,Canonical,trial_failure_candidate,ENST00000622789,ENSG00000101246,protein_coding,PC_CDS,True,True,ARFRP1-214,0,1,False,none,False,0.012,novel,0.0,0.0988,1.201,False,0,,Q13795,D,False
Inhibitory_neuron,ARHGAP29-201,ARHGAP29,0.6173469387755102,0.8532608695652174,4.939116741700544e-06,1.763568093078383e-05,True,-0.2359139307897072,CT_enriched,0.0112,True,10000.0,121,157,41.0101,103.1103,-1.3093,Dominant,Canonical,trial_failure_candidate,ENST00000260526,ENSG00000137962,protein_coding,PC_CDS,True,True,ARHGAP29-201,0,3,True,none,False,0.0015,novel,0.0,0.0122,0.148,True,2,"F-BAR, Rho-GAP",Q52LW3,C,False
Inhibitory_neuron,transcript230311.chr1.nnic,ARNT,0.25,0.0,0.0002893797181164,0.0007798866399333,True,0.25,AD_enriched,0.0367965367965368,True,462.0,9,0,4.0614,0.0,2.3395,Minor,Alternate,new_target_candidate,transcript230311.chr1.nnic,ENSG00000143437,,novel,True,False,ARNT-202,2255,1,False,none,False,0.3547,supported,0.0,0.0762,2.73,True,4,"bHLH, PAS 1, PAS 2",P27540,C,True
Inhibitory_neuron,ARSG-201,ARSG,0.7525252525252525,0.1666666666666666,6.512845691828461e-10,3.828928468251188e-09,True,0.5858585858585859,AD_enriched,0.0285714285714285,True,70.0,149,5,17.8285,1.413,2.964,Minor,Alternate,new_target_candidate,ENST00000448504,ENSG00000141337,protein_coding,PC_UTR,True,True,ARSG-208,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q96EG1,N,False
Inhibitory_neuron,ARSG-208,ARSG,0.2474747474747475,0.8333333333333334,6.512845691828461e-10,3.828928468251188e-09,True,-0.5858585858585859,CT_enriched,0.0285714285714285,True,70.0,49,25,9.7576,10.01,-0.0335,Dominant,Canonical,trial_failure_candidate,ENST00000621439,ENSG00000141337,protein_coding,PC_CDS,True,True,ARSG-208,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q96EG1,D,False
Inhibitory_neuron,ATP1A3-214,ATP1A3,0.6894904458598726,0.9726402188782488,1.1206731337669009e-45,1.0190895368028688e-43,True,-0.2831497730183762,CT_enriched,0.0023310023310023,True,1287.0,433,711,86.6302,212.1872,-1.2826,Dominant,Canonical,trial_failure_candidate,ENST00000648268,ENSG00000105409,protein_coding,PC_CDS,True,True,ATP1A3-214,0,1,False,none,False,0.0968,emerging,0.0,0.6505,1.035,False,0,,P13637,D,False
Inhibitory_neuron,ATP1A3-207,ATP1A3,0.3105095541401274,0.027359781121751,1.1206731337669009e-45,1.0190895368028688e-43,True,0.2831497730183763,AD_enriched,0.0023310023310023,True,1287.0,195,20,20.9849,4.8228,1.9167,Minor,Alternate,new_target_candidate,ENST00000545399,ENSG00000105409,protein_coding,PC_CDS,True,True,ATP1A3-214,39,1,False,none,False,0.0968,emerging,0.0,0.6505,1.035,False,0,,P13637,D,True
Inhibitory_neuron,ATP5MG-201,ATP5MG,0.2941176470588235,0.5473684210526316,0.0002273659579831,0.0006241204825791,True,-0.2532507739938081,CT_enriched,0.0264735264735264,True,2002.0,40,52,15.5826,14.2191,0.1238,Dominant,Canonical,trial_failure_candidate,ENST00000300688,ENSG00000167283,protein_coding,PC_CDS,True,True,ATP5MG-201,0,1,False,none,False,0.0144,novel,0.0,0.1107,1.444,False,0,,O75964,D,False
Inhibitory_neuron,ATP5MG-212,ATP5MG,0.6911764705882353,0.4210526315789473,0.0002273659579831,0.0006241204825791,True,0.270123839009288,AD_enriched,0.0279720279720279,True,2002.0,94,40,42.2684,15.62,1.3804,Minor,Alternate,new_target_candidate,ENST00000689460,ENSG00000167283,protein_coding,PC_CDS,True,False,ATP5MG-201,161,1,False,none,False,0.0144,novel,0.0,0.1107,1.444,False,0,,O75964,D,True
Inhibitory_neuron,BACH1-201,BACH1,0.425531914893617,0.7098214285714286,8.324174203490715e-09,4.285999466600973e-08,True,-0.2842895136778116,CT_enriched,0.0459540459540459,True,2002.0,60,159,19.6727,47.2002,-1.2213,Dominant,Canonical,trial_failure_candidate,ENST00000286800,ENSG00000156273,protein_coding,PC_CDS,True,True,BACH1-201,0,1,False,none,False,0.032,novel,0.0,0.2633,0.757,True,2,"BTB, bZIP",O14867,C,False
Inhibitory_neuron,BBS7-201,BBS7,0.4208494208494208,0.7867647058823529,8.200272659480172e-12,6.059388893073291e-11,True,-0.3659152850329321,CT_enriched,0.0497,True,10000.0,109,107,49.6411,97.9358,-0.9662,Dominant,Canonical,trial_failure_candidate,ENST00000264499,ENSG00000138686,protein_coding,PC_CDS,True,True,BBS7-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q8IWZ6,D,False
Inhibitory_neuron,BBS7-204,BBS7,0.5791505791505791,0.213235294117647,8.200272659480172e-12,6.059388893073291e-11,True,0.3659152850329321,AD_enriched,0.0497,True,10000.0,150,29,32.5408,8.7007,1.7898,Minor,Alternate,new_target_candidate,ENST00000506636,ENSG00000138686,protein_coding,PC_CDS,True,True,BBS7-201,124,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q8IWZ6,D,True
Inhibitory_neuron,transcript157937.chr11.nnic,BIRC2,0.2764227642276423,0.0157480314960629,1.8364562354934505e-23,3.849048422197797e-22,True,0.2606747327315794,AD_enriched,0.0,True,56.0,102,6,25.8028,1.2679,3.5629,Minor,Alternate,new_target_candidate,transcript157937.chr11.nnic,ENSG00000110330,,novel,True,False,BIRC2-201,768,1,False,none,False,0.0185,novel,0.0,0.1523,1.43,True,1,CARD,Q13490,C,True
Inhibitory_neuron,BIRC2-201,BIRC2,0.7208672086720868,0.984251968503937,1.8364562354934505e-23,3.849048422197797e-22,True,-0.2633847598318503,CT_enriched,0.0178571428571428,True,56.0,266,375,55.5314,81.1537,-0.5393,Dominant,Canonical,trial_failure_candidate,ENST00000227758,ENSG00000110330,protein_coding,PC_CDS,True,True,BIRC2-201,0,1,False,none,False,0.0185,novel,0.0,0.1523,1.43,True,1,CARD,Q13490,C,False
Inhibitory_neuron,BIVM-201,BIVM,0.7705882352941177,0.9718875502008032,1.1702222084353489e-12,9.659901626879203e-12,True,-0.2012993149066855,CT_enriched,0.0489510489510489,True,1287.0,131,242,55.2116,83.3045,-0.5847,Dominant,Canonical,trial_failure_candidate,ENST00000257336,ENSG00000134897,protein_coding,PC_CDS,True,True,BIVM-201,0,1,False,none,False,0.0036,novel,0.0,0.0,0.359,False,0,,Q86UB2,D,False
Inhibitory_neuron,CABIN1-201,CABIN1,0.2488262910798122,0.6818181818181818,8.168111520213803e-16,9.247351958025183e-15,True,-0.4329918907383696,CT_enriched,0.0188561438561438,True,8008.0,53,90,33.2514,36.7005,-0.1384,Dominant,Canonical,trial_failure_candidate,ENST00000263119,ENSG00000099991,protein_coding,PC_CDS,True,True,CABIN1-201,0,1,False,none,False,0.0074,novel,0.0,0.0608,0.483,False,0,,Q9Y6J0,D,False
Inhibitory_neuron,CACNA1D-214,CACNA1D,0.2810810810810811,0.0180505415162454,7.737123029702396e-38,4.1152735510813306e-36,True,0.2630305395648357,AD_enriched,0.0259,True,10000.0,104,5,91.6051,1.1468,5.4308,Minor,Alternate,new_target_candidate,ENST00000636627,ENSG00000157388,protein_coding,PC_CDS,True,True,CACNA1D-202,1938,1,False,none,False,0.2812,supported,0.0,0.1183,4.277,False,0,,Q01668,D,True
Inhibitory_neuron,CALCOCO1-218,CALCOCO1,0.2540415704387991,0.5025641025641026,4.894267983923209e-14,4.708853736068097e-13,True,-0.2485225321253034,CT_enriched,0.048,True,10000.0,110,98,41.6174,48.6498,-0.2203,Dominant,Canonical,trial_failure_candidate,ENST00000550804,ENSG00000012822,protein_coding,PC_CDS,True,True,CALCOCO1-218,0,1,False,none,False,0.0161,novel,0.0,0.1322,1.608,False,0,,Q9P1Z2,D,False
Inhibitory_neuron,CC2D1A-201,CC2D1A,0.3132530120481928,0.6349206349206349,8.220382708383446e-05,0.0002427790346247,True,-0.3216676228724421,CT_enriched,0.0409590409590409,True,2002.0,26,40,14.4358,19.6823,-0.4221,Dominant,Canonical,trial_failure_candidate,ENST00000318003,ENSG00000132024,protein_coding,PC_CDS,True,True,CC2D1A-201,0,1,False,none,False,0.1855,emerging,0.0,0.0406,2.618,True,1,C2,Q6P1N0,C,False
Inhibitory_neuron,CCDC181-202,CCDC181,0.1639344262295081,0.4193548387096774,0.0193573934767138,0.0359831798291172,True,-0.2554204124801693,CT_enriched,0.0369630369630369,True,2002.0,10,13,3.9271,5.2007,-0.3317,Dominant,Canonical,trial_failure_candidate,ENST00000367806,ENSG00000117477,protein_coding,PC_CDS,True,True,CCDC181-202,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q5TID7,D,False
Inhibitory_neuron,CCNL1-202,CCNL1,0.1596244131455399,0.4819277108433735,6.652687330633086e-10,3.903002202925009e-09,True,-0.3223032976978336,CT_enriched,0.0309,True,10000.0,34,40,15.2656,18.5526,-0.2655,Dominant,Canonical,trial_failure_candidate,ENST00000295926,ENSG00000163660,protein_coding,PC_CDS,True,True,CCNL1-202,0,1,False,none,False,0.0043,novel,0.0,0.035,0.425,True,1,MCM C-terminal AAA(+) ATPase,P49736,C,False
Inhibitory_neuron,CDC42-201,CDC42,0.6272040302267002,0.1599326599326599,1.2134354869245696e-54,1.954671221508778e-52,True,0.4672713702940403,AD_enriched,0.0081,True,10000.0,249,95,109.9793,28.8539,1.8943,Minor,Alternate,new_target_candidate,ENST00000315554,ENSG00000070831,protein_coding,PC_UTR,True,True,CDC42-208,0,1,False,none,False,0.0962,emerging,0.0,0.7832,2.867,False,0,,P60953,N,False
Inhibitory_neuron,CDKL5-203,CDKL5,0.2876712328767123,0.0273972602739726,1.9076531582861675e-05,6.238601221819844e-05,True,0.2602739726027397,AD_enriched,0.0334110334110334,True,1287.0,21,2,5.1778,0.4587,2.0824,Minor,Alternate,new_target_candidate,ENST00000463994,ENSG00000008086,protein_coding,PC_CDS,True,True,CDKL5-205,142,1,False,none,False,0.0635,emerging,0.0,0.1528,1.381,True,1,Protein kinase,O76039,C,True
Inhibitory_neuron,CHD1-211,CHD1,0.2441860465116279,0.55,0.0001265930761679,0.0003621165720114,True,-0.3058139534883721,CT_enriched,0.0273060273060273,True,3003.0,21,33,12.3633,77.5755,-2.5558,Dominant,Canonical,trial_failure_candidate,ENST00000614616,ENSG00000153922,protein_coding,PC_CDS,True,True,CHD1-211,0,3,True,none,False,0.2511,supported,0.4095,0.0712,16.1,True,4,"Chromo 1, Chromo 2, Helicase ATP-binding",O14646,C,False
Inhibitory_neuron,CHD1L-202,CHD1L,0.1272727272727272,0.8823529411764706,4.91959983069162e-13,4.2606303910045066e-12,True,-0.7550802139037434,CT_enriched,0.0272727272727272,True,330.0,7,45,2.698,12.0447,-1.8187,Dominant,Canonical,trial_failure_candidate,ENST00000369258,ENSG00000131778,protein_coding,PC_CDS,True,True,CHD1L-202,0,1,False,none,False,0.0126,novel,0.0,0.1033,1.257,True,3,"Helicase ATP-binding, Helicase C-terminal, Macro",Q86WJ1,C,False
Inhibitory_neuron,CHRNA7-201,CHRNA7,0.550561797752809,0.8121827411167513,2.4234408709516334e-07,1.05102766387887e-06,True,-0.2616209433639422,CT_enriched,0.0452,True,10000.0,98,160,31.4096,66.022,-1.0482,Dominant,Canonical,trial_failure_candidate,ENST00000306901,ENSG00000175344,protein_coding,PC_CDS,True,True,CHRNA7-201,0,1,False,none,False,0.4419,supported,0.0,0.9226,3.111,False,0,,P36544,D,False
Inhibitory_neuron,CKAP2-201,CKAP2,0.1103448275862069,0.5467625899280576,4.582943487452065e-16,5.29480233242925e-15,True,-0.4364177623418507,CT_enriched,0.0277222777222777,True,8008.0,16,76,9.6364,26.9877,-1.3958,Dominant,Canonical,trial_failure_candidate,ENST00000258607,ENSG00000136108,protein_coding,PC_CDS,True,True,CKAP2-201,0,1,False,none,False,0.0625,emerging,0.0882,0.2918,6.25,False,0,,Q8WWK9,D,False
Inhibitory_neuron,CLDN12-203,CLDN12,0.3833333333333333,0.0486486486486486,5.783934071391573e-20,9.264153492757296e-19,True,0.3346846846846847,AD_enriched,0.0047619047619047,True,210.0,46,18,9.1708,4.1877,0.9713,Minor,Alternate,new_target_candidate,ENST00000394605,ENSG00000157224,protein_coding,PC_UTR,True,False,CLDN12-213,0,1,False,none,False,0.0342,novel,0.0,0.0122,0.552,False,0,,P56749,N,False
Inhibitory_neuron,transcript98598.chr4.nic,CLOCK,0.7768924302788844,0.256,2.101716404041397e-21,3.66856875727102e-20,True,0.5208924302788844,AD_enriched,0.0481740481740481,True,6435.0,195,32,47.0263,19.2575,1.2454,Minor,Alternate,new_target_candidate,transcript98598.chr4.nic,ENSG00000134852,,novel,True,False,CLOCK-211,2314,1,False,none,False,0.1099,emerging,0.0,0.9017,1.158,True,4,"bHLH, PAS 1, PAS 2",O15516,C,True
Inhibitory_neuron,CNKSR2-207,CNKSR2,0.4304347826086956,0.1777003484320557,5.847870595053001e-23,1.1691593764152065e-21,True,0.2527344341766399,AD_enriched,0.0476,True,10000.0,99,51,49.7729,37.2441,0.4088,Minor,Alternate,new_target_candidate,ENST00000543067,ENSG00000149970,protein_coding,PC_CDS,True,True,CNKSR2-202,344,1,False,none,False,0.0049,novel,0.0,0.0401,0.465,True,5,"SAM, CRIC, PDZ",Q8WXI2,C,True
Inhibitory_neuron,transcript48713.chr3.nnic,CNOT10,0.2333333333333333,0.0,1.4453053808778086e-06,5.600434183772567e-06,True,0.2333333333333333,AD_enriched,0.0119047619047619,True,252.0,7,0,6.9217,0.0,2.9858,Minor,Alternate,new_target_candidate,transcript48713.chr3.nnic,ENSG00000182973,,novel,True,False,CNOT10-201,2058,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9H9A5,D,True
Inhibitory_neuron,CNOT8-204,CNOT8,0.46,0.0526315789473684,0.0001132370130232,0.0003268972244879,True,0.4073684210526316,AD_enriched,0.0,True,20.0,23,2,4.5981,0.4226,1.9764,Minor,Alternate,new_target_candidate,ENST00000517876,ENSG00000155508,protein_coding,PC_UTR,True,True,CNOT8-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,False,0,,Q9UFF9,N,False
Inhibitory_neuron,COPG2-201,COPG2,0.5135135135135135,0.1173184357541899,3.307223697195098e-17,4.3770251654427123e-16,True,0.3961950777593236,AD_enriched,0.0454545454545454,True,220.0,133,21,42.0734,4.6363,2.934,Minor,Alternate,new_target_candidate,ENST00000330992,ENSG00000158623,protein_coding,PC_CDS,True,True,COPG2-202,508,1,False,none,False,0.2527,supported,0.0,0.0165,2.686,False,0,,Q9UBF2,D,True
Inhibitory_neuron,COPG2-202,COPG2,0.4864864864864865,0.88268156424581,3.307223697195098e-17,4.3770251654427123e-16,True,-0.3961950777593235,CT_enriched,0.0454545454545454,True,220.0,126,158,33.1682,38.9924,-0.2271,Dominant,Canonical,trial_failure_candidate,ENST00000425248,ENSG00000158623,protein_coding,PC_CDS,True,True,COPG2-202,0,1,False,none,False,0.2527,supported,0.0,0.0165,2.686,False,0,,Q9UBF2,D,False
Inhibitory_neuron,CYTH2-203,CYTH2,0.495049504950495,0.1531531531531531,1.8787454548628253e-08,9.28340655084716e-08,True,0.3418963517973419,AD_enriched,0.005050505050505,True,792.0,50,17,17.1486,4.5091,1.72,Minor,Alternate,new_target_candidate,ENST00000427476,ENSG00000105443,protein_coding,PC_CDS,True,True,,1096,1,False,none,False,0.0022,novel,0.0,0.0152,0.22,True,2,"SEC7, PH",Q99418,C,True
Inhibitory_neuron,DCAF11-204,DCAF11,0.4545454545454545,0.8534798534798534,2.827871999134996e-22,5.2793186526897705e-21,True,-0.3989343989343989,CT_enriched,0.0147630147630147,True,1287.0,105,233,33.3574,84.7543,-1.3196,Dominant,Canonical,trial_failure_candidate,ENST00000446197,ENSG00000100897,protein_coding,PC_CDS,True,True,DCAF11-204,0,1,False,none,False,0.0144,novel,0.0,0.1185,1.441,False,0,,Q8TEB1,D,False
Inhibitory_neuron,DCAF11-217,DCAF11,0.4675324675324675,0.0879120879120879,2.827871999134996e-22,5.2793186526897705e-21,True,0.3796203796203796,AD_enriched,0.0256410256410256,True,1287.0,108,24,12.0354,5.8432,0.9297,Minor,Alternate,new_target_candidate,ENST00000559115,ENSG00000100897,protein_coding,PC_UTR,True,True,DCAF11-204,0,3,True,none,False,0.0144,novel,0.0,0.1185,1.441,False,0,,Q8TEB1,N,False
Inhibitory_neuron,DCLK1-202,DCLK1,0.0864864864864864,0.419753086419753,2.219172927789448e-17,2.993228939444236e-16,True,-0.3332665999332666,CT_enriched,0.0221445221445221,True,1716.0,16,34,3.3843,17.5926,-2.0843,Dominant,Canonical,trial_failure_candidate,ENST00000360631,ENSG00000133083,protein_coding,PC_CDS,True,True,DCLK1-202,0,1,False,none,False,0.1513,emerging,0.0,0.125,2.128,True,3,"Doublecortin 1, Doublecortin 2, Protein kinase",O15075,C,False
Inhibitory_neuron,DCLK1-201,DCLK1,0.5135135135135135,0.0,2.219172927789448e-17,2.993228939444236e-16,True,0.5135135135135135,AD_enriched,0.0104895104895104,True,1716.0,95,0,19.4306,0.0,4.3527,Minor,Alternate,new_target_candidate,ENST00000255448,ENSG00000133083,protein_coding,PC_CDS,True,True,DCLK1-202,74,1,False,none,False,0.1513,emerging,0.0,0.125,2.128,True,3,"Doublecortin 1, Doublecortin 2, Protein kinase",O15075,C,True
Inhibitory_neuron,DDRGK1-202,DDRGK1,0.648936170212766,0.3666666666666666,0.0011066828294357,0.0026721532301321,True,0.2822695035460993,AD_enriched,0.0181818181818181,True,330.0,61,22,47.3971,8.7296,2.3145,Minor,Alternate,new_target_candidate,ENST00000380201,ENSG00000198171,protein_coding,PC_CDS,True,True,DDRGK1-201,106,1,False,none,False,0.0139,novel,0.0,0.114,0.381,True,1,PCI,Q96HY6,C,True
Inhibitory_neuron,DDRGK1-201,DDRGK1,0.351063829787234,0.6,0.0011066828294357,0.0026721532301321,True,-0.2489361702127659,CT_enriched,0.0363636363636363,True,330.0,33,36,10.2629,19.4945,-0.8637,Dominant,Canonical,trial_failure_candidate,ENST00000354488,ENSG00000198171,protein_coding,PC_CDS,True,True,DDRGK1-201,0,1,False,none,False,0.0139,novel,0.0,0.114,0.381,True,1,PCI,Q96HY6,C,False
Inhibitory_neuron,DDX18-201,DDX18,0.7110266159695817,0.9578059071729956,1.6371836772559396e-20,2.730899873481949e-19,True,-0.2467792912034139,CT_enriched,0.0329,True,10000.0,187,454,126.3407,149.6659,-0.2427,Dominant,Canonical,trial_failure_candidate,ENST00000263239,ENSG00000088205,protein_coding,PC_CDS,True,True,DDX18-201,0,1,False,none,False,0.2103,supported,0.346,0.0,18.727,True,2,"Helicase ATP-binding, Helicase C-terminal",Q9NVP1,C,False
Inhibitory_neuron,DDX19A-201,DDX19A,0.724233983286908,0.9386792452830188,9.277088689119512e-10,5.3426175719362425e-09,True,-0.2144452619961108,CT_enriched,0.0015,True,10000.0,260,199,96.1472,96.2693,-0.0018,Dominant,Canonical,trial_failure_candidate,ENST00000302243,ENSG00000168872,protein_coding,PC_CDS,True,True,DDX19A-201,0,2,True,none,False,0.2404,supported,0.0313,0.0,2.715,True,2,"Helicase ATP-binding, Helicase C-terminal",Q9NUU7,C,False
Inhibitory_neuron,DDX21-201,DDX21,0.4444444444444444,0.8907849829351536,3.0539192846806616e-14,3.026010004750364e-13,True,-0.4463405384907092,CT_enriched,0.0238095238095238,True,126.0,20,261,9.7445,66.0776,-2.6422,Dominant,Canonical,trial_failure_candidate,ENST00000354185,ENSG00000165732,protein_coding,PC_CDS,True,True,DDX21-201,0,1,False,none,False,0.0052,novel,0.0,0.0426,0.405,True,2,"Helicase ATP-binding, Helicase C-terminal",Q9NR30,C,False
Inhibitory_neuron,transcript136383.chr8.nic,DECR1,0.5377358490566038,0.0136986301369863,6.083937702209141e-32,2.271605348679148e-30,True,0.5240372189196174,AD_enriched,0.0481740481740481,True,1287.0,57,3,8.1808,1.2886,2.0042,Minor,Alternate,new_target_candidate,transcript136383.chr8.nic,ENSG00000104325,,novel,True,False,DECR1-201,879,1,False,none,False,0.0321,novel,0.0,0.2562,0.592,False,0,,Q16698,D,True
Inhibitory_neuron,DGKD-201,DGKD,0.7037037037037037,0.96875,2.610080520676003e-16,3.130985952249214e-15,True,-0.2650462962962963,CT_enriched,0.0183982683982684,True,924.0,114,279,22.9423,95.3666,-2.009,Dominant,Canonical,trial_failure_candidate,ENST00000264057,ENSG00000077044,protein_coding,PC_CDS,True,True,DGKD-201,0,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,3,"PH, DAGKc, SAM",Q16760,C,False
Inhibitory_neuron,DMTF1-201,DMTF1,0.0329218106995884,0.2771084337349397,2.302941854904001e-16,2.7922550920319915e-15,True,-0.2441866230353513,CT_enriched,0.038,True,10000.0,8,23,3.1631,7.7692,-1.0748,Dominant,Canonical,trial_failure_candidate,ENST00000331242,ENSG00000135164,protein_coding,PC_CDS,True,True,DMTF1-201,0,1,False,none,False,0.0083,novel,0.0,0.0684,0.832,True,3,"Myb-like 1, HTH myb-type, Myb-like 2",Q9Y222,C,False
Inhibitory_neuron,DNPEP-201,DNPEP,0.3809523809523809,0.9183673469387756,3.4999349702614654e-08,1.6765194020674713e-07,True,-0.5374149659863947,CT_enriched,0.0378787878787878,True,1716.0,24,45,15.3513,50.7778,-1.6629,Dominant,Canonical,trial_failure_candidate,ENST00000273075,ENSG00000123992,protein_coding,PC_CDS,True,True,DNPEP-201,0,1,False,none,False,0.3602,supported,0.0,0.0,2.769,False,0,,Q9ULA0,D,False
Inhibitory_neuron,DOCK11-204,DOCK11,0.7142857142857143,0.0486486486486486,4.449673071731269e-23,9.056771400151948e-22,True,0.6656370656370657,AD_enriched,0.005050505050505,True,792.0,35,9,28.3643,6.3721,1.9939,Minor,Alternate,new_target_candidate,ENST00000633080,ENSG00000147251,protein_coding,PC_CDS,True,True,DOCK11-201,489,1,False,none,False,0.0,novel,0.0,0.0,0.0,True,3,"PH, C2 DOCK-type, DOCKER",Q5JSL3,C,True
Inhibitory_neuron,DPF3-209,DPF3,0.2121212121212121,0.7090909090909091,6.449151980834582e-07,2.619619514981655e-06,True,-0.496969696969697,CT_enriched,0.0481740481740481,True,1287.0,14,39,5.5943,29.3493,-2.2024,Dominant,Canonical,trial_failure_candidate,ENST00000556509,ENSG00000205683,protein_coding,PC_CDS,True,True,DPF3-209,0,1,False,none,False,0.006,novel,0.0,0.0494,0.523,False,0,,Q92784,D,False
Inhibitory_neuron,DTNA-225,DTNA,0.2043795620437956,0.0,1.50487948704817e-08,7.515066915834885e-08,True,0.2043795620437956,AD_enriched,0.0341880341880341,True,1287.0,28,0,5.8649,0.0,2.7792,Minor,Alternate,new_target_candidate,ENST00000595022,ENSG00000134769,protein_coding,PC_CDS,True,True,DTNA-207,261,1,False,none,False,0.0649,emerging,0.0,0.1728,1.136,False,0,,Q9Y4J8,D,True
