cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,gene_log2FC,gene_padj,dge_class,scenario_code,scenario_name,priority,dge_source
Excitatory_neuron,NEIL2-201,NEIL2,0.2112676056338028,0.5654450261780105,1.7657432226042513e-14,1.630783421605723e-13,True,-0.3541774205442077,CT_enriched,0.03,True,10000.0,60,108,12.4494,26.5645,-1.0353,Dominant,-0.214635497639179,0.59061277055609,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,transcript227043.chr3.nic,NEK11,0.9722222222222222,0.7,0.0001582639358227,0.0004366262531273,True,0.2722222222222222,AD_enriched,0.0479797979797979,True,792.0,70,21,16.067,6.6502,1.1576,Dominant,-0.0435380312809451,0.918822405623773,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,NEK11-202,NEK11,0.0138888888888888,0.2666666666666666,0.0001582639358227,0.0004366262531273,True,-0.2527777777777778,CT_enriched,0.0404040404040404,True,792.0,1,8,0.3625,1.9806,-1.1294,Minor,-0.0435380312809451,0.918822405623773,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,NEK9-214,NEK9,0.1235521235521235,0.4158415841584158,2.7316215386660034e-11,1.8536519748209235e-10,True,-0.2922894606062923,CT_enriched,0.0494,True,10000.0,32,42,9.0509,13.1623,-0.4947,Dominant,0.0906048885513853,0.768054998436689,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NEU3-204,NEU3,0.3177570093457944,0.0342465753424657,2.220223663584237e-09,1.2049002636421576e-08,True,0.2835104340033286,AD_enriched,0.0155844155844155,True,5005.0,34,5,4.5512,1.5092,1.1456,Minor,0.25712633397142,0.395602746507593,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,NEU3-201,NEU3,0.6728971962616822,0.9657534246575342,2.220223663584237e-09,1.2049002636421576e-08,True,-0.292856228395852,CT_enriched,0.0167832167832167,True,5005.0,72,141,11.0674,31.9851,-1.4507,Dominant,0.25712633397142,0.395602746507593,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NF1-218,NF1,0.3169934640522875,0.569620253164557,8.151337847904893e-14,7.111616156849862e-13,True,-0.2526267891122695,CT_enriched,0.0282,True,10000.0,97,135,22.4918,47.1258,-1.0347,Dominant,0.0313908431417731,0.889640204462698,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NHLRC3-201,NHLRC3,0.03886925795053,0.3783783783783784,1.2190648953889434e-60,1.6954563339203482e-58,True,-0.3395091204278484,CT_enriched,0.0493,True,10000.0,22,70,4.0472,15.3226,-1.6933,Minor,0.0282602918854948,0.93269394677089,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,NICN1-201,NICN1,0.5503875968992248,0.8014184397163121,3.383452093031074e-05,0.0001044789973699,True,-0.2510308428170873,CT_enriched,0.0063,True,10000.0,71,113,7.9115,28.1646,-1.7105,Dominant,-0.475697431444885,0.29817447476246,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NLGN3-201,NLGN3,0.0,0.2,3.991151689962323e-06,1.4377470257441726e-05,True,-0.2,CT_enriched,0.0432900432900432,True,462.0,0,9,0.0,2.3276,-1.7345,Minor,0.232861040280665,0.554179656718828,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,NME6-209,NME6,0.4137931034482758,0.046875,4.066558914481071e-10,2.413732416771066e-09,True,0.3669181034482758,AD_enriched,0.0151515151515151,True,462.0,24,3,2.9003,0.7645,1.1443,Minor,-0.121013774984025,0.743452822426843,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,NNT-AS1-204,NNT-AS1,0.320754716981132,0.9775280898876404,1.1438255111806107e-24,2.4886976536208812e-23,True,-0.6567733729065084,CT_enriched,0.0396270396270396,True,1716.0,68,87,12.6405,23.1226,-0.8225,Dominant,-0.215102057253296,0.50125950052366,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NOP14-AS1-215,NOP14-AS1,0.4827586206896552,0.9230769230769232,4.323806473678649e-09,2.2583769748013732e-08,True,-0.440318302387268,CT_enriched,0.0075757575757575,True,792.0,28,84,11.894,42.9437,-1.7689,Dominant,0.24936017444757,0.63418544182195,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NOP14-AS1-212,NOP14-AS1,0.5172413793103449,0.0769230769230769,4.323806473678649e-09,2.2583769748013732e-08,True,0.440318302387268,AD_enriched,0.0075757575757575,True,792.0,30,7,8.5426,1.9012,1.7177,Minor,0.24936017444757,0.63418544182195,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,transcript11015.chr1.nic,NPHP4,0.0216216216216216,0.2407407407407407,7.829123302995393e-23,1.5131327408214257e-21,True,-0.2191191191191191,CT_enriched,0.0186480186480186,True,1716.0,4,39,0.5896,7.8393,-2.4753,Minor,0.0035804095290631,0.991831071589558,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,NR2F1-201,NR2F1,0.4595744680851064,0.7021276595744681,0.0008419015314133,0.0020360066697289,True,-0.2425531914893617,CT_enriched,0.0417,True,10000.0,108,66,26.7175,22.6907,0.2265,Dominant,0.359933493490477,0.267040431506684,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NSD2-209,NSD2,0.0510948905109489,0.4579439252336448,2.819783399166054e-13,2.331086672527368e-12,True,-0.4068490347226959,CT_enriched,0.0346,True,10000.0,7,49,2.5998,45.5602,-3.6931,Dominant,0.173117093085974,0.499704283325479,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,NUP58-209,NUP58,0.271062271062271,0.0488997555012225,1.0444908460853738e-20,1.7309751334774664e-19,True,0.2221625155610485,AD_enriched,0.0491,True,10000.0,148,20,34.4521,8.154,1.9534,Minor,0.056042660248082,0.824842008443791,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,OFD1-202,OFD1,0.1052631578947368,0.5303030303030303,1.868526631273755e-09,1.0234331579633007e-08,True,-0.4250398724082935,CT_enriched,0.0063714063714063,True,6435.0,16,35,3.6123,19.6514,-2.1627,Dominant,0.0340633401034671,0.886726410321278,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,OGFOD3-201,OGFOD3,0.4675324675324675,0.7111111111111111,0.0074567348395111,0.0149224897694381,True,-0.2435786435786436,CT_enriched,0.0454545454545454,True,1716.0,36,32,7.9568,7.8216,0.0219,Dominant,0.101141616649009,0.831308231582571,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,OGFOD3-206,OGFOD3,0.4415584415584415,0.2,0.0074567348395111,0.0149224897694381,True,0.2415584415584414,AD_enriched,0.0308857808857808,True,1716.0,34,9,5.5208,3.3327,0.5898,Minor,0.101141616649009,0.831308231582571,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,OGG1-206,OGG1,0.2947368421052631,0.0,2.435309720956628e-06,8.992010333547819e-06,True,0.2947368421052631,AD_enriched,0.013,True,10000.0,28,0,1.8208,0.0,1.4961,Minor,-0.102736260102123,0.838490487855376,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,OXNAD1-203,OXNAD1,0.3513513513513513,0.8181818181818182,0.0002022391810862,0.0005464695281694,True,-0.4668304668304669,CT_enriched,0.0104895104895104,True,1716.0,26,27,4.018,16.5483,-1.8062,Dominant,-0.0858894214403887,0.623637439624331,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,OXNAD1-201,OXNAD1,0.4324324324324324,0.1212121212121212,0.0002022391810862,0.0005464695281694,True,0.3112203112203112,AD_enriched,0.0233100233100233,True,1716.0,32,4,4.5915,1.2279,1.3275,Minor,-0.0858894214403887,0.623637439624331,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PACS1-205,PACS1,0.3475177304964539,0.1342592592592592,2.52648096951751e-07,1.0750047700532513e-06,True,0.2132584712371947,AD_enriched,0.0161616161616161,True,6435.0,49,29,6.0126,9.1033,-0.5268,Minor,0.0402308180669942,0.911952501354164,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PAK6-205,PAK6,0.28,0.0326086956521739,0.0001387958666616,0.0003862216878112,True,0.2473913043478261,AD_enriched,0.0043290043290043,True,3003.0,14,3,3.4647,0.5866,1.4926,Minor,0.0520087718092354,0.852290635574194,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PALS1-201,PALS1,0.0873015873015873,0.7647058823529411,8.741340962374532e-26,2.0530573326530647e-24,True,-0.6774042950513538,CT_enriched,0.0178710178710178,True,1287.0,11,91,2.1766,30.09,-3.2909,Dominant,-0.0919970390291063,0.788609799226744,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PALS1-208,PALS1,0.4841269841269841,0.1176470588235294,8.741340962374532e-26,2.0530573326530647e-24,True,0.3664799253034547,AD_enriched,0.0404040404040404,True,1287.0,61,14,11.1541,4.5426,1.1328,Minor,-0.0919970390291063,0.788609799226744,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PARVA-204,PARVA,0.059090909090909,0.324074074074074,1.2056310944282445e-12,9.336936880452457e-12,True,-0.264983164983165,CT_enriched,0.0481518481518481,True,5005.0,13,35,1.9243,10.1208,-1.9271,Minor,0.107485682244469,0.848578854376666,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,PCDHA6-201,PCDHA6,0.5889830508474576,0.2704918032786885,2.0798695424577725e-08,1.0008490274527124e-07,True,0.3184912475687691,AD_enriched,0.041025641025641,True,6435.0,139,33,28.7263,12.3388,1.1561,Minor,0.208278098081875,0.80343063571696,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PCDHA6-203,PCDHA6,0.4110169491525424,0.7295081967213115,2.0798695424577725e-08,1.0008490274527124e-07,True,-0.3184912475687691,CT_enriched,0.041025641025641,True,6435.0,97,89,18.4662,21.4901,-0.2083,Dominant,0.208278098081875,0.80343063571696,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PCDHGA6-201,PCDHGA6,0.0909090909090909,0.4693877551020408,8.179821078788844e-09,4.1412898580905984e-08,True,-0.3784786641929499,CT_enriched,0.0335664335664335,True,6435.0,14,23,1.9207,4.9835,-1.0347,Minor,-0.270735706247084,0.6095522281537,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,PCDHGA6-202,PCDHGA6,0.9090909090909092,0.5306122448979592,8.179821078788844e-09,4.1412898580905984e-08,True,0.3784786641929499,AD_enriched,0.0335664335664335,True,6435.0,140,26,31.4362,8.9609,1.7033,Dominant,-0.270735706247084,0.6095522281537,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PDCD2-204,PDCD2,0.7878787878787878,0.375,0.0025460107118079,0.0055860446452433,True,0.4128787878787878,AD_enriched,0.0476190476190476,True,126.0,26,18,19.1802,4.6135,1.846,Minor,-0.445455635128643,0.265609113122503,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PDE4D-227,PDE4D,0.0,0.2105263157894736,8.4553793600459e-10,4.848343233694875e-09,True,-0.2105263157894736,CT_enriched,0.0192307692307692,True,1716.0,0,16,0.0,4.1145,-2.3546,Minor,-0.0220512820651106,0.947501131624122,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,transcript134425.chr7.nnic,PEG10,0.4191176470588235,0.1,7.363619494631575e-05,0.0002148504857072,True,0.3191176470588235,AD_enriched,0.0049950049950049,True,2002.0,57,7,12.5141,1.7617,2.2908,Minor,0.525003992410955,0.410007986206956,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PHF6-206,PHF6,0.0491803278688524,0.331578947368421,1.701793503962006e-13,1.4318886504866557e-12,True,-0.2823986194995685,CT_enriched,0.0454545454545454,True,462.0,9,63,0.8377,15.1709,-3.1375,Minor,-0.128439263990956,0.696802521990976,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,PIGO-214,PIGO,0.28,0.0,3.7455785512590956e-10,2.2381961806302247e-09,True,0.28,AD_enriched,0.0281385281385281,True,462.0,21,0,2.1262,0.0,1.6444,Minor,0.208396946312549,0.579444216946501,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PIK3CA-208,PIK3CA,0.0726643598615917,0.3870967741935484,4.88464752660521e-16,5.22576242929272e-15,True,-0.3144324143319567,CT_enriched,0.0312,True,10000.0,21,36,4.8239,21.2598,-1.9344,Dominant,0.0586361311337656,0.88493002522243,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PKD2L2-DT-201,PKD2L2-DT,0.3469387755102041,0.0714285714285714,0.0001659914908356,0.0004559944401616,True,0.2755102040816327,AD_enriched,0.0233100233100233,True,3003.0,17,3,2.7764,0.8247,1.0494,Minor,-0.0901305299814523,0.765332474932558,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PKD2L2-DT-202,PKD2L2-DT,0.4693877551020408,0.8809523809523809,0.0001659914908356,0.0004559944401616,True,-0.4115646258503401,CT_enriched,0.0079920079920079,True,3003.0,23,37,5.7172,13.5255,-1.1127,Dominant,-0.0901305299814523,0.765332474932558,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PKP4-202,PKP4,0.33125,0.6517857142857143,1.2329805041129076e-07,5.418544433502387e-07,True,-0.3205357142857143,CT_enriched,0.0113442113442113,True,6435.0,53,73,13.1661,25.2963,-0.8924,Dominant,0.0797253486328844,0.705328415464434,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PKP4-204,PKP4,0.2625,0.0178571428571428,1.2329805041129076e-07,5.418544433502387e-07,True,0.2446428571428572,AD_enriched,0.0264180264180264,True,6435.0,42,2,7.4807,1.7256,1.6376,Minor,0.0797253486328844,0.705328415464434,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PLAT-202,PLAT,0.0357142857142857,0.5454545454545454,8.563791102675651e-10,4.902580330208105e-09,True,-0.5097402597402597,CT_enriched,0.0476190476190476,True,210.0,3,18,0.9001,4.1762,-1.4458,Dominant,0.0213058174747081,0.986857689456463,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PLD3-201,PLD3,0.4653299916457811,0.2233606557377049,2.8901653505433593e-31,9.808585086796196e-30,True,0.2419693359080762,AD_enriched,0.0406,True,10000.0,557,109,83.4632,47.8391,0.7903,Dominant,-0.0035368833524541,0.990151541283709,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PMM1-208,PMM1,0.518918918918919,0.7377049180327869,7.831846567350111e-06,2.687532061065038e-05,True,-0.2187859991138679,CT_enriched,0.0319680319680319,True,8008.0,96,135,14.8823,31.4924,-1.0327,Dominant,-0.654490413874845,0.173159534472486,down,DIDe,Dominant Isoform Depletion,trial_failure_explanation,SR
Excitatory_neuron,PMM1-201,PMM1,0.3945945945945946,0.1639344262295081,7.831846567350111e-06,2.687532061065038e-05,True,0.2306601683650865,AD_enriched,0.0484515484515484,True,8008.0,73,30,19.0848,13.5449,0.4656,Minor,-0.654490413874845,0.173159534472486,down,MIC,Minor Isoform Concentration,new_target_candidate,SR
Excitatory_neuron,POMT2-202,POMT2,0.7764705882352941,0.3454545454545454,1.240524485865895e-06,4.774302863942915e-06,True,0.4310160427807487,AD_enriched,0.0141,True,10000.0,66,19,14.1219,11.5231,0.272,Minor,0.0257014465243773,0.923148069098287,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PPFIA1-219,PPFIA1,0.4584905660377358,0.0625,2.1419100290812585e-29,6.548520619083346e-28,True,0.3959905660377358,AD_enriched,0.0032,True,10000.0,243,16,30.1905,5.228,2.3243,Minor,0.115358556944697,0.535256613586406,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PPM1L-205,PPM1L,0.2424242424242424,0.9240506329113924,1.6964819233208633e-18,2.327494445283343e-17,True,-0.68162639048715,CT_enriched,0.0315656565656565,True,792.0,24,73,4.629,23.7688,-2.1376,Dominant,0.0757302346840829,0.807179783222343,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,transcript269008.chr3.nnic,PPM1L,0.3737373737373737,0.0,1.6964819233208633e-18,2.327494445283343e-17,True,0.3737373737373737,AD_enriched,0.0441919191919191,True,792.0,37,0,1.7372,0.0,1.4527,Minor,0.0757302346840829,0.807179783222343,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PPP2R5C-201,PPP2R5C,0.7631578947368421,0.1818181818181818,2.346886285806883e-12,1.769018536156028e-11,True,0.5813397129186604,AD_enriched,0.0277777777777777,True,792.0,58,12,8.9853,3.7376,1.0757,Minor,0.0691061665172565,0.74363376688,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PPP6R2-203,PPP6R2,0.217391304347826,0.0097087378640776,2.8859553698112404e-08,1.3619481994724638e-07,True,0.2076825664837484,AD_enriched,0.0076590076590076,True,3003.0,20,1,46.564,0.2782,5.2177,Minor,0.162986559435676,0.640326419073919,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PPP6R3-201,PPP6R3,0.0421686746987951,0.2702702702702703,8.81932678625429e-06,2.9959523417098505e-05,True,-0.2281015955714752,CT_enriched,0.0251748251748251,True,5005.0,7,20,1.732,5.1559,-1.172,Minor,0.080317036542666,0.517939898646952,flat,MIEr,Minor Isoform Erosion,,SR
Excitatory_neuron,PRDM15-202,PRDM15,0.6521739130434783,0.0,4.683876511365968e-21,7.986234638249713e-20,True,0.6521739130434783,AD_enriched,0.0476190476190476,True,21.0,60,0,7.3071,0.0,3.0543,Minor,-0.29632038380211,0.386602379681899,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PRKAB1-207,PRKAB1,0.4534412955465587,0.8625,5.004396532211714e-09,2.5928549746514014e-08,True,-0.4090587044534413,CT_enriched,0.0481518481518481,True,5005.0,112,69,22.2371,19.1676,0.2044,Dominant,-0.153746149166992,0.548991595087521,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PRKACB-205,PRKACB,0.4546424759871931,0.2320185614849187,1.0210336345823531e-14,9.721062510191452e-14,True,0.2226239145022744,AD_enriched,0.0391,True,10000.0,426,100,58.5486,27.4133,1.0675,Minor,0.0801883628620445,0.707617633305039,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PRKAR2B-201,PRKAR2B,0.7571428571428571,0.3983739837398374,3.0655308535809267e-16,3.3503559852772746e-15,True,0.3587688734030197,AD_enriched,0.0134,True,10000.0,159,98,36.9688,24.7344,0.5611,Dominant,-0.0221558920231224,0.932992958992122,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PRKD1-202,PRKD1,0.935483870967742,0.6170212765957447,0.0003847001464613,0.0009955046110362,True,0.3184625943719973,AD_enriched,0.0216450216450216,True,462.0,58,29,8.2407,7.8168,0.0677,Dominant,-0.282683712386395,0.559418120949977,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PRKG2-201,PRKG2,0.1851851851851851,0.872,8.722946837418985e-21,1.4558085157132438e-19,True,-0.6868148148148149,CT_enriched,0.019047619047619,True,210.0,10,109,1.2598,30.023,-3.779,Dominant,-0.159679581363396,0.872268612496324,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Excitatory_neuron,PRKN-211,PRKN,0.810126582278481,0.5116279069767442,0.0014865469977343,0.0034256263336354,True,0.2984986753017368,AD_enriched,0.0189810189810189,True,2002.0,64,22,8.7931,5.2686,0.6436,Dominant,0.0661197156375073,0.845060505841429,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PRKRA-201,PRKRA,0.6967741935483871,0.3208955223880597,1.792757551909317e-09,9.836050249419657e-09,True,0.3758786711603274,AD_enriched,0.0378,True,10000.0,108,43,22.3729,11.4422,0.9096,Dominant,-0.170556619901221,0.664752620188623,flat,DIR,Dominant Isoform Redistribution,,SR
Excitatory_neuron,PRPF39-202,PRPF39,0.2295597484276729,0.014760147601476,3.8290783461099676e-17,4.587779173810473e-16,True,0.2147996008261969,AD_enriched,0.0189,True,10000.0,73,4,11.3314,1.9692,2.0542,Minor,-0.0435763806781895,0.83491098491547,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PRRC2B-203,PRRC2B,0.3636363636363636,0.0490196078431372,1.3393529678153124e-08,6.588093343074905e-08,True,0.3146167557932264,AD_enriched,0.0125,True,10000.0,36,5,4.9288,2.2573,0.8641,Minor,0.157252288929708,0.465779206209741,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Excitatory_neuron,PSEN2-211,PSEN2,0.3408360128617363,0.5817490494296578,1.2625601648097657e-12,9.74465641892891e-12,True,-0.2409130365679214,CT_enriched,0.0447552447552447,True,5005.0,106,153,14.4831,34.1134,-1.1813,Dominant,0.233886882296312,0.557847685538553,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
